name,categories,rating,review_count,phone,address,city,state,postal_code,website,email,source,latitude,longitude,url,instagram,facebook,tiktok,youtube
Nat-Cat,"general_contractor, point_of_interest, establishment",4.5,47,+1 847-906-3473,"919 Estes Ct #4418, Schaumburg, IL 60193, United States",,,,http://www.nat-cat.com/,info@indiantypefoundry.com,google_places,42.002316,-88.10282099999999,https://www.google.com/maps/place/?q=place_id:ChIJeyDW_UCpD4gRlLt-aMrXnB8,,,,
Romexterra Construction Fire and Water Restoration Services,"point_of_interest, general_contractor, establishment",4.8,571,+1 312-549-9620,"750 Annoreno Dr, Addison, IL 60101, United States",,,,https://www.romexterrarestoration.com/,dispatch@romexterra.com,google_places,41.9168968,-88.00619499999999,https://www.google.com/maps/place/?q=place_id:ChIJ9zqRuaFRDogRkytO3uT5mjM,,https://facebook.com/romexterraconstructioninc,,
Oak Brook Water & Fire Damage Restoration,"point_of_interest, general_contractor, establishment",5,1,+1 331-271-1038,"929 St Stephens Green, Oak Brook, IL 60523, United States",,,,,,google_places,41.82537629999999,-87.96108369999999,https://www.google.com/maps/place/?q=place_id:ChIJh548F0JNDogRiRpr6k6r_GE,,,,
Signature Water and Fire Restoration,"point_of_interest, general_contractor, establishment",5,31,+1 224-515-0100,"624 Anthony Trail, Northbrook, IL 60062, United States",,,,https://www.restorationbysignature.com/,i&#110;%66&#111;%40res%74&#111;ra&#116;%69&#111;nb%79&#115;i%67na%74%75%72e.%63&#111;m,google_places,42.1437696,-87.8542938,https://www.google.com/maps/place/?q=place_id:ChIJLxwT9n_BD4gRbQiek7_loXc,,,,
MK Fire & Water Damage Restoration,"point_of_interest, general_contractor, establishment",5,9,+1 224-458-1945,"13677 Cavell Ave, Highland Park, IL 60035, United States",,,,http://mkfirewaterdamagerestoration.com/,,google_places,42.1810436,-87.8275968,https://www.google.com/maps/place/?q=place_id:ChIJVSIK5KDBD4gRi93we9sFqS0,,,,
United Water Damage Restoration Company,"point_of_interest, general_contractor, establishment",4.9,8,+1 872-266-0083,"1040 W Fulton Market, Chicago, IL 60607, United States",,,,,,google_places,41.8869734,-87.6539457,https://www.google.com/maps/place/?q=place_id:ChIJKYgP6SstDogRubeut7BIoDQ,,,,
"BERNHARDT Restoration, Inc.","laundry, point_of_interest, general_contractor, establishment",4.8,26,+1 847-520-8320,"531 N Wolf Rd, Wheeling, IL 60090, United States",,,,http://www.bernhardtrestoration.com/,admin@bernhardtrestoration.com,google_places,42.1485557,-87.9146385,https://www.google.com/maps/place/?q=place_id:ChIJuWejPri-D4gRplIdboMDIi8,,https://www.facebook.com/Bernhardt-Mold-Inspection-Remediation-and-Restoration-Inc-105680924765801/,,
ServiceMaster DSI - Downers Grove,"point_of_interest, general_contractor, establishment",4.9,296,+1 630-949-3425,"2400 Wisconsin Ave, Downers Grove, IL 60515, United States",,,,https://www.servicemasterrestore.com/servicemaster-restoration-by-dsi-downers-grove/,,google_places,41.7903894,-88.0426267,https://www.google.com/maps/place/?q=place_id:ChIJsyYnbK5RDogRBl2wqUA9_08,https://www.instagram.com/servicemasterrestoreofficial/,https://www.facebook.com/ServiceMasterRestore/,,https://www.youtube.com/channel/UCxhfBr5uexZ5FxWWnOtHEkQ
ServiceMaster of Lake Shore,"point_of_interest, general_contractor, establishment",5,7,+1 312-707-8597,"411 S Wells St Suite 903, Chicago, IL 60607, United States",,,,https://servicemasteroflakeshore.com/, example.com,google_places,41.8763894,-87.6334045,https://www.google.com/maps/place/?q=place_id:ChIJq6qqqlUrDogRQQ3sbQbwYuc,,,,
Damage Defense Restoration,"point_of_interest, general_contractor, establishment",5,51,+1 630-577-7196,"5200 Thatcher Rd unit 113, Downers Grove, IL 60515, United States",,,,https://www.damagedefenseil.com/,SERVICES@damagedefenseil.com,google_places,41.792095,-88.055677,https://www.google.com/maps/place/?q=place_id:ChIJ9baKQYxRDogRvX4sppeiYpI,,,,
ServiceMaster Restoration By Simons,"point_of_interest, general_contractor, establishment",5,79,+1 773-376-1110,"420 W Huron St, Chicago, IL 60654, United States",,,,https://www.servicemaster-restorationbysimons.com/?utm_campaign=GoogleMyBusiness,email@email.com,google_places,41.894931,-87.639375,https://www.google.com/maps/place/?q=place_id:ChIJg5wPrjEtDogR84V_EPgmk2M,,https://www.facebook.com/ServiceMasterBySimons,,https://www.youtube.com/channel/UClNZ1MuPJRt05NuwwPcxFcw
ServiceMaster Restoration Services,"point_of_interest, general_contractor, establishment",4.9,48,+1 630-241-1111,"924 Ogden Ave, Lisle, IL 60532, United States",,,,https://svmallservices.com/,Rami@svmallservices.com,google_places,41.8017755,-88.07155089999999,https://www.google.com/maps/place/?q=place_id:ChIJa7sjyz9RDogRfS9vvlhbq6s,,https://www.facebook.com/svmallservices/,,https://www.youtube.com/embed/-7w01WdMJZw
Flash Water And Fire Restoration,"plumber, roofing_contractor, point_of_interest, general_contractor, establishment",4.9,67,+1 630-823-0406,"19 N Grant St Suite 11, Hinsdale, IL 60521, United States",,,,http://www.flashmitigation.com/,,google_places,41.80438059999999,-87.9320632,https://www.google.com/maps/place/?q=place_id:ChIJmQYqFAZPDogRJln3gP1j9PI,https://www.instagram.com/flash_restoration/,,,https://youtube.com/embed/cYAgJTzM0lk
Stanley Steemer,"laundry, general_contractor, point_of_interest, establishment",4.8,4464,+1 708-590-4910,"920 W Pershing Rd Unit 2, Chicago, IL 60609, United States",,,,https://www.stanleysteemer.com/locations/IL/Greater-Chicago/Chicago/859,,google_places,41.82394110000001,-87.64876210000001,https://www.google.com/maps/place/?q=place_id:ChIJVXthgy8sDogR2Ng2TCU7Wgs,https://www.instagram.com/stanleysteemerofficial,https://www.facebook.com/stanleysteemer,https://www.tiktok.com/@stanleysteemerofficial,https://www.youtube.com/user/stanleysteemer
EcoClean,"laundry, point_of_interest, establishment",4.9,1509,+1 630-945-4181,"5233 Thatcher Rd Suite A, Downers Grove, IL 60515, United States",,,,https://www.ecoclean.com/,Office@ecoclean.com,google_places,41.79077789999999,-88.05478769999999,https://www.google.com/maps/place/?q=place_id:ChIJFZJAocn5DogRWq0B4t_glYI,,https://www.facebook.com/EcoCleanCarpetCleaningNaperville/reviews/,,
Magdan Construction Inc,"point_of_interest, general_contractor, establishment",5,553,+1 708-395-5356,"8450 W Grand Ave, River Grove, IL 60171, United States",,,,http://www.magdanconstruction.com/,office@magdanconstruction.com,google_places,41.9292125,-87.8377526,https://www.google.com/maps/place/?q=place_id:ChIJT44SNtjLD4gRKP9KUi158T0,,https://www.facebook.com/magdanconstruction,,
Marval Water damage Experts,"point_of_interest, general_contractor, establishment",5,5,+1 224-323-6571,"3501 Algonquin Rd, Rolling Meadows, IL 60008, United States",,,,https://marvalgroup.com/waterrestoration/,customercare@marvalgroup.com,google_places,42.0592172,-88.02452129999999,https://www.google.com/maps/place/?q=place_id:ChIJRR97XmfTK0sRp_5tBehO2AA,,,,
Carpet Cleaners Plus Chicago,"laundry, furniture_store, home_goods_store, general_contractor, point_of_interest, store, establishment",4.9,357,+1 312-450-3955,"2909 W Birchwood Ave, Chicago, IL 60645, United States",,,,https://www.carpetcleanersplus.com/?utm_campaign=gmb,,google_places,42.0172454,-87.7024946,https://www.google.com/maps/place/?q=place_id:ChIJdeEs7dKJOmcRLkO-uy3K2UM,,,,
Stanley Steemer,"laundry, general_contractor, point_of_interest, establishment",4.9,4048,+1 847-991-1144,"401 S Vermont St, Palatine, IL 60067, United States",,,,https://www.stanleysteemer.com/locations/IL/Greater-Chicago/Elgin/578,,google_places,42.1027302,-88.0367284,https://www.google.com/maps/place/?q=place_id:ChIJD_RHOOKkD4gRdqMWWvvdSyo,https://www.instagram.com/stanleysteemerofficial,https://www.facebook.com/stanleysteemer,https://www.tiktok.com/@stanleysteemerofficial,https://www.youtube.com/user/stanleysteemer
Premium Clean,"laundry, general_contractor, point_of_interest, establishment",5,218,+1 630-827-9648,"416 S Highland Ave, Lombard, IL 60148, United States",,,,https://www.premiumcleancarpet.net/,,google_places,41.8795602,-87.99766679999999,https://www.google.com/maps/place/?q=place_id:ChIJydFqcWlNDogRieUXFwpPUbY,,https://www.facebook.com/premiumcleancarpet/,,
"Johnny On The Spot Carpet, Upholstery & Oriental Rug Cleaning","laundry, home_goods_store, general_contractor, point_of_interest, store, establishment",4.9,229,+1 847-228-3400,"7400 Waukegan Rd Suite 1R, Niles, IL 60714, United States",,,,http://jonnyonthespot.com/,contactus@jonnyonthespot.com,google_places,42.0152914,-87.8027412,https://www.google.com/maps/place/?q=place_id:ChIJ9-ofJsHLD4gRKI725qMoDNs,,,,
S.N. Cleaning Inc.,"laundry, point_of_interest, establishment",5,510,+1 708-634-4050,"10218 S 84th Terrace, Palos Hills, IL 60465, United States",,,,http://www.sncleaninginc.com/carpet-upholstery-rug-cleaning-palos-hills-il-60465.html,info@sncleaning.com,google_places,41.70581,-87.829387,https://www.google.com/maps/place/?q=place_id:ChIJZ0zw5ls4DogRZ9tdzQKGEpQ,,https://www.facebook.com/tr,,
AVS progressive inc,"laundry, point_of_interest, establishment",5,544,+1 708-577-9296,"122 W 65th St, Westmont, IL 60559, United States",,,,http://avsprogressiveinc.com/,avscleaninginc@gmail.com,google_places,41.76987039999999,-87.9787101,https://www.google.com/maps/place/?q=place_id:ChIJJ-Q5NqRPDogRiMBxGuIpH18,,https://www.facebook.com/AVSCarpetandupholsterycleaning,,
USA Carpet Cleaning Pros,"laundry, furniture_store, home_goods_store, point_of_interest, store, establishment",4.9,153,+1 708-766-9647,"16643 Kedzie Ave Suite 102, Markham, IL 60428, United States",,,,https://www.usacarpetcleaningpros.com/,,google_places,41.58756289999999,-87.69362679999999,https://www.google.com/maps/place/?q=place_id:ChIJ238jKcIbDogR4C56k31sj6U,,,,
USA Carpet Cleaning Pros - West Loop,"laundry, furniture_store, home_goods_store, point_of_interest, store, establishment",4.9,59,+1 773-839-3113,"1016 W Jackson Blvd Suite 456, Chicago, IL 60607, United States",,,,http://www.usacarpetcleaningpros.com/,,google_places,41.8780255,-87.65275749999999,https://www.google.com/maps/place/?q=place_id:ChIJF1i-ZlstDogRknbQOOTCuKU,,,,
Carpet Cleaning Chicago,"laundry, general_contractor, point_of_interest, establishment",4.9,158,+1 773-931-8610,"1907 N Mendell St #201, Chicago, IL 60642, United States",,,,https://carpet-cleaningchicago.com/,contactus@carpet-cleaningchicago.com,google_places,41.9172774,-87.6651771,https://www.google.com/maps/place/?q=place_id:ChIJFZ-BNwzTD4gRjLG2bFgkI4s,https://www.instagram.com/carpetcleaningchicago/,https://www.facebook.com/chicagocarpetcleaning,,https://www.youtube.com/watch
North Shore Dry Carpet Cleaning,"laundry, point_of_interest, establishment",5,14,+1 847-502-2024,"600 Central Ave, Highland Park, IL 60035, United States",,,,https://www.nowetmess.com/,user@domain.com,google_places,42.1849626,-87.7996457,https://www.google.com/maps/place/?q=place_id:ChIJOWWtdmnBD4gRnEDyLrcCPuI,https://www.instagram.com/northshorenowetmess/,http://www.facebook.com/2008/fbml,,
Star Carpet & Upholstery Cleaning,"laundry, point_of_interest, establishment",5,14,+1 847-423-6552,"556 Busse Hwy, Park Ridge, IL 60068, United States",,,,,,google_places,42.01784869999999,-87.8447249,https://www.google.com/maps/place/?q=place_id:ChIJ5fmNC0ktDogRADXOSBdV8kE,,,,
Dynamite Carpet Cleaning,"laundry, point_of_interest, establishment",4.9,12,+1 847-744-9997,"666 Dundee Rd, Northbrook, IL 60062, United States",,,,,,google_places,42.139853,-87.797814,https://www.google.com/maps/place/?q=place_id:ChIJdwTLBUktDogRMcYJ6TJPVwQ,,,,
Albion Carpet Cleaning,"laundry, point_of_interest, establishment",5,6,+1 773-974-1665,"1111 W Armitage Ave, Chicago, IL 60614, United States",,,,,,google_places,41.9178085,-87.6560636,https://www.google.com/maps/place/?q=place_id:ChIJ17RXGiHTD4gRyUxWDL8117o,,,,
SN Cleaning - Carpet & Upholstery Cleaning,"laundry, point_of_interest, establishment",5,1046,+1 708-710-4767,"4300 W Ford City Dr Unit 809, Chicago, IL 60652, United States",,,,http://www.sncleaninginc.com/,info@sncleaninginc.com,google_places,41.7539407,-87.7307287,https://www.google.com/maps/place/?q=place_id:ChIJPVo2l2YwDogR5o2O4YtcePw,,https://www.facebook.com/tr,,
The Galaxy's Finest Carpet and Upholstery Cleaning,"laundry, general_contractor, point_of_interest, establishment",5,83,+1 773-202-1900,"1720 S Michigan Ave #2305, Chicago, IL 60616, United States",,,,https://galaxysfinestcarpetcleaning.com/,,google_places,41.8586026,-87.6246153,https://www.google.com/maps/place/?q=place_id:ChIJUQS8Y4C8D4gRaQFRcY3DWxs,,,,
Lincoln Park Carpet Cleaners,"laundry, point_of_interest, establishment",5,6,+1 312-305-1524,"3215 W Lawrence Ave, Chicago, IL 60625, United States",,,,,,google_places,41.96818589999999,-87.70921969999999,https://www.google.com/maps/place/?q=place_id:ChIJr3bQJW_ND4gRXmUuWdSN9aw,,,,
"Anthony and Son, Inc. Carpet and Upholstery Cleaning","laundry, point_of_interest, establishment",5,68,+1 847-894-0275,"1037 Woodlawn Ave, Des Plaines, IL 60016, United States",,,,http://www.anthonyandson.com/,sue@anthonyandson.com,google_places,42.042876,-87.898287,https://www.google.com/maps/place/?q=place_id:ChIJFy26bHS3D4gRIkiUUYbqXhE,,https://www.facebook.com/AnthonyandSonInc,,
Super Restoration,"laundry, general_contractor, point_of_interest, establishment",5,160,+1 847-568-1440,"6733 Lincoln Ave, Lincolnwood, IL 60712, United States",,,,http://www.superrestores.com/,Supersteamclean@hotmail.com,google_places,42.003476,-87.727926,https://www.google.com/maps/place/?q=place_id:ChIJxa6uswnPD4gRgmmo9-u6x6Y,https://www.instagram.com/super_restoration/,https://www.facebook.com/Super-Steam-Inc-Chicago-And-North-Suburbs-847568-1440-423209112208/,,
Chicago Carpet Care,"laundry, point_of_interest, establishment",5,208,+1 773-974-6209,"2831 W Fullerton Ave Unit 1, Chicago, IL 60647, United States",,,,https://www.chicagocarpetcare.com/,service@chicagocarpetcare.com,google_places,41.9245857,-87.69872819999999,https://www.google.com/maps/place/?q=place_id:ChIJgV7Fh5jRD4gRN7l83dAAZzg,,https://www.facebook.com/chicagocarpetcare/,,
MB Prestige Upholstery and Carpet Cleaning,"laundry, general_contractor, point_of_interest, establishment",5,108,+1 708-252-0755,"607 W Wrightwood Ave, Chicago, IL 60614, United States",,,,http://mbprestigecarpetcleaning.com/,hi@typemade.mx,google_places,41.9292182,-87.6433709,https://www.google.com/maps/place/?q=place_id:ChIJP239D1DTD4gRRkf4UKwv7r0,,,,
Power Carpet Cleaning,"laundry, point_of_interest, establishment",5,6,+1 847-744-9235,"890 N Elmhurst Rd, Prospect Heights, IL 60070, United States",,,,,,google_places,42.110327,-87.937276,https://www.google.com/maps/place/?q=place_id:ChIJFRUoG0ktDogRZjjwxSCALNk,,,,
Home Sweet Home Carpet Cleaning,"laundry, point_of_interest, establishment",4.8,114,+1 847-348-9355,"901 Corey Ln apt 221, Wheeling, IL 60090, United States",,,,,,google_places,42.1232305,-87.9527998,https://www.google.com/maps/place/?q=place_id:ChIJKbwEwL27D4gRJ4XSAgwsJpE,,,,
Oriental Rug Cleaning Chicago,"laundry, point_of_interest, establishment",5,121,+1 773-570-4224,"3434 N Linder Ave, Chicago, IL 60641, United States",,,,https://orientalrugcleaningchicagoccg.com/,orientalrugcleaningchicago@gmail.com,google_places,41.9433521,-87.7644696,https://www.google.com/maps/place/?q=place_id:ChIJCy8tcuZe-isRdMQRWgfwoZ4,https://www.instagram.com/oriental_rug_cleaning_chicago/,https://www.facebook.com/people/Oriental-Rug-Cleaning-Chicago/61567349974492/,https://www.tiktok.com/@orientalrugcleaningchi,
A Roto Restoration & Budget King Carpet Cleaning,"laundry, general_contractor, health, point_of_interest, establishment",4.5,62,+1 630-543-0668,"4N326 2nd Ave, Addison, IL 60101, United States",,,,http://www.getarotorestoration.com/, arotorestoration@yahoo.com,google_places,41.941446,-88.00618899999999,https://www.google.com/maps/place/?q=place_id:ChIJ64IqRYeyD4gRaQZWlm2VTEc,,https://www.facebook.com/ARotoRestorationBudgetKingCarpet,,https://www.youtube.com/channel/UC3u4ir2Ju5loGpLoh2b6EBA
Chicago Couch Cleaning,"laundry, point_of_interest, establishment",5,357,+1 773-829-2235,"324 S Franklin St, Chicago, IL 60606, United States",,,,https://chicago-couchcleaning.com/contact-us/,info@chicago-couchcleaning.com,google_places,41.877824,-87.6355562,https://www.google.com/maps/place/?q=place_id:ChIJU3bAWb4sDogRCTdr3M9Oa2s,,,,
Cornelia Carpet Cleaners,"laundry, general_contractor, point_of_interest, establishment",5,25,+1 630-833-3375,"745 N Harvard Ave, Villa Park, IL 60181, United States",,,,https://cornelia-carpet.com/,,google_places,41.9046704,-87.9830496,https://www.google.com/maps/place/?q=place_id:ChIJ1z9oWRyzD4gREIXiAIBLsvI,,,,
All Star Carpet Care,"laundry, point_of_interest, establishment",5,4,+1 847-420-4111,"2727 W Giddings St, Chicago, IL 60625, United States",,,,http://allstarcarpet.wordpress.com/,,google_places,41.9673639,-87.69735240000001,https://www.google.com/maps/place/?q=place_id:ChIJ1_I9iwfSD4gRD43N4yO2xw0,,https://www.facebook.com/WordPresscom,,
Green Dry Carpet Cleaning of Chicagoland,"laundry, point_of_interest, establishment",5,13,+1 847-513-9988,"1857 Janke Dr, Northbrook, IL 60062, United States",,,,http://greendrychicago.com/,,google_places,42.1133676,-87.82651729999999,https://www.google.com/maps/place/?q=place_id:ChIJVVUVahfHD4gRTFvVWss9Nc8,,https://www.facebook.com/greendrychicagoland/,,
The Grout Experts,"general_contractor, point_of_interest, establishment",4.3,48,+1 847-356-6928,"2345 W School St, Chicago, IL 60618, United States",,,,https://grout-experts.com/,,google_places,41.9410518,-87.6874218,https://www.google.com/maps/place/?q=place_id:ChIJqTb5VWPSD4gRMH3QTI9HRDc,,,,
